mes,dia_de_la_semana,dia,hora,minuto,cpu_percent,ram_percent,top_1,top_2,top_3
3,Tuesday,14,13,57,18.3,10.1,uwsgi,httpd,php
3,Tuesday,14,14,0,31.0,10.3,uwsgi,httpd,amazon-cloudwatch-agent
3,Tuesday,14,14,3,16.5,10.4,uwsgi,httpd,php
3,Tuesday,14,14,6,12.8,10.1,uwsgi,httpd,php
3,Tuesday,14,14,9,21.3,18.2,php,uwsgi,httpd
3,Tuesday,14,14,12,17.7,15.0,php,uwsgi,httpd
3,Tuesday,14,14,15,13.1,10.8,php,uwsgi,python3
3,Tuesday,14,14,18,11.0,9.4,uwsgi,python3,httpd
3,Tuesday,14,14,21,15.4,10.7,php,uwsgi,python3
3,Tuesday,14,14,24,16.8,12.5,php,uwsgi,python3
3,Tuesday,14,14,27,10.6,9.6,uwsgi,python3,httpd
3,Tuesday,14,14,30,13.5,10.6,php,uwsgi,python3
3,Tuesday,14,14,33,19.8,13.9,php,uwsgi,python3
3,Tuesday,14,14,36,12.7,9.4,uwsgi,python3,php
3,Tuesday,14,14,39,11.7,9.7,uwsgi,python3,httpd
3,Tuesday,14,14,42,15.6,9.7,uwsgi,python3,httpd
3,Tuesday,14,14,45,9.3,9.7,uwsgi,python3,httpd
3,Tuesday,14,14,48,9.2,8.9,uwsgi,python3,httpd
3,Tuesday,14,14,51,10.7,8.7,uwsgi,python3,httpd
3,Tuesday,14,14,54,11.6,8.5,uwsgi,python3,httpd
3,Tuesday,14,14,57,14.6,14.7,php,uwsgi,python3
3,Tuesday,14,15,0,9.1,8.7,uwsgi,python3,httpd
3,Tuesday,14,15,3,10.6,8.6,uwsgi,python3,httpd
3,Tuesday,14,15,6,10.0,8.3,uwsgi,python3,httpd
3,Tuesday,14,15,9,7.9,8.3,uwsgi,python3,httpd
3,Tuesday,14,15,12,8.8,8.3,uwsgi,python3,httpd
3,Tuesday,14,15,15,12.9,8.3,uwsgi,python3,httpd
3,Tuesday,14,15,18,7.9,8.3,uwsgi,python3,httpd
3,Tuesday,14,15,21,9.0,8.3,uwsgi,python3,httpd
3,Tuesday,14,15,24,9.3,8.3,uwsgi,python3,httpd
3,Tuesday,14,15,27,11.0,8.3,uwsgi,python3,httpd
3,Tuesday,14,15,30,8.4,8.4,uwsgi,python3,httpd
3,Tuesday,14,15,33,13.3,8.2,uwsgi,python3,httpd
3,Tuesday,14,15,36,9.0,8.3,uwsgi,python3,httpd
3,Tuesday,14,15,39,8.7,8.3,uwsgi,python3,httpd
3,Tuesday,14,15,42,12.3,8.8,uwsgi,python3,httpd
3,Tuesday,14,15,45,10.1,8.9,uwsgi,python3,httpd
3,Tuesday,14,15,48,14.4,8.8,uwsgi,python3,httpd
3,Tuesday,14,15,51,10.2,8.1,uwsgi,python3,httpd
3,Tuesday,14,15,54,10.5,8.3,uwsgi,python3,httpd
3,Tuesday,14,15,57,11.4,8.3,uwsgi,httpd,php
3,Tuesday,14,16,0,10.9,8.6,uwsgi,httpd,php
3,Tuesday,14,16,3,14.6,8.4,uwsgi,httpd,php
3,Tuesday,14,16,6,8.3,8.5,uwsgi,httpd,php
3,Tuesday,14,16,9,7.6,8.4,uwsgi,httpd,php
3,Tuesday,14,16,12,7.9,8.4,uwsgi,httpd,php
3,Tuesday,14,16,15,16.4,8.9,php,uwsgi,httpd
3,Tuesday,14,16,18,9.1,8.2,uwsgi,httpd,php
3,Tuesday,14,16,21,8.3,8.2,uwsgi,httpd,php
3,Tuesday,14,16,24,8.7,8.3,uwsgi,httpd,php
3,Tuesday,14,16,27,8.1,8.4,uwsgi,httpd,php
3,Tuesday,14,16,30,7.0,8.5,uwsgi,httpd,php
3,Tuesday,14,16,33,19.0,8.2,uwsgi,httpd,php
3,Tuesday,14,16,36,6.5,8.1,uwsgi,python3,httpd
3,Tuesday,14,16,39,8.7,8.3,uwsgi,python3,httpd
3,Tuesday,14,16,42,12.8,8.8,uwsgi,python3,httpd
3,Tuesday,14,16,45,7.4,8.7,uwsgi,python3,httpd
3,Tuesday,14,16,48,8.8,8.4,uwsgi,python3,httpd
3,Tuesday,14,16,51,9.5,8.5,uwsgi,python3,httpd
3,Tuesday,14,16,54,8.0,8.3,uwsgi,python3,httpd
3,Tuesday,14,16,57,8.3,8.2,uwsgi,python3,httpd
3,Tuesday,14,17,0,8.7,8.3,uwsgi,python3,httpd
3,Tuesday,14,17,3,8.3,8.1,uwsgi,python3,httpd
3,Tuesday,14,17,6,20.8,8.2,uwsgi,python3,httpd
3,Tuesday,14,17,9,8.4,8.4,uwsgi,python3,httpd
3,Tuesday,14,17,12,7.5,8.3,uwsgi,python3,httpd
3,Tuesday,14,17,15,10.0,8.5,uwsgi,python3,httpd
3,Tuesday,14,17,18,7.7,8.7,uwsgi,python3,httpd
3,Tuesday,14,17,21,10.4,8.6,uwsgi,python3,httpd
3,Tuesday,14,17,24,8.3,8.2,uwsgi,python3,httpd
3,Tuesday,14,17,27,13.1,8.2,uwsgi,python3,httpd
3,Tuesday,14,17,30,7.8,8.4,uwsgi,python3,httpd
3,Tuesday,14,17,33,7.5,8.5,uwsgi,python3,httpd
3,Tuesday,14,17,36,8.7,8.4,uwsgi,python3,httpd
3,Tuesday,14,17,39,8.6,8.1,uwsgi,python3,httpd
3,Tuesday,14,17,42,8.4,8.2,uwsgi,python3,httpd
3,Tuesday,14,17,45,8.8,8.2,uwsgi,python3,httpd
3,Tuesday,14,17,48,9.1,8.1,uwsgi,python3,httpd
3,Tuesday,14,17,51,8.3,8.1,uwsgi,python3,httpd
3,Tuesday,14,17,54,7.4,8.2,uwsgi,python3,httpd
3,Tuesday,14,17,57,8.5,8.1,uwsgi,python3,httpd
3,Tuesday,14,18,0,8.2,8.4,uwsgi,python3,httpd
3,Tuesday,14,18,3,8.6,8.1,uwsgi,python3,httpd
3,Tuesday,14,18,6,9.1,8.2,uwsgi,python3,httpd
3,Tuesday,14,18,9,11.3,8.3,uwsgi,python3,httpd
3,Tuesday,14,18,12,12.8,8.3,uwsgi,python3,httpd
3,Tuesday,14,18,15,8.2,8.2,uwsgi,python3,httpd
3,Tuesday,14,18,18,12.1,7.9,uwsgi,python3,httpd
3,Tuesday,14,18,21,10.1,8.2,uwsgi,python3,httpd
3,Tuesday,14,18,24,11.9,8.4,uwsgi,python3,httpd
3,Tuesday,14,18,27,9.1,8.2,uwsgi,python3,httpd
3,Tuesday,14,18,30,12.6,8.4,uwsgi,python3,httpd
3,Tuesday,14,18,33,8.4,8.0,uwsgi,python3,httpd
3,Tuesday,14,18,36,9.3,8.2,uwsgi,python3,httpd
3,Tuesday,14,18,39,15.3,8.2,uwsgi,python3,httpd
3,Tuesday,14,18,42,8.4,8.1,uwsgi,python3,httpd
3,Tuesday,14,18,45,12.5,8.4,uwsgi,httpd,php
3,Tuesday,14,18,48,11.5,8.3,uwsgi,httpd,php
3,Tuesday,14,18,51,10.9,8.2,uwsgi,httpd,php
3,Tuesday,14,18,54,12.3,8.2,uwsgi,httpd,php
3,Tuesday,14,18,57,24.1,8.3,uwsgi,httpd,php
3,Tuesday,14,19,0,12.6,8.6,uwsgi,httpd,php
3,Tuesday,14,19,3,8.5,8.2,uwsgi,httpd,php
3,Tuesday,14,19,6,8.9,8.3,uwsgi,php,httpd
3,Tuesday,14,19,9,8.9,8.1,uwsgi,php,httpd
3,Tuesday,14,19,12,8.3,8.1,uwsgi,httpd,amazon-cloudwatch-agent
3,Tuesday,14,19,15,8.5,8.4,uwsgi,httpd,php
3,Tuesday,14,19,18,8.8,8.4,uwsgi,httpd,php
3,Tuesday,14,19,21,8.4,8.4,uwsgi,python3,httpd
3,Tuesday,14,19,24,8.9,8.4,uwsgi,python3,httpd
3,Tuesday,14,19,27,8.3,8.0,uwsgi,python3,httpd
3,Tuesday,14,19,30,8.4,8.5,uwsgi,python3,httpd
3,Tuesday,14,19,33,7.8,8.3,uwsgi,httpd,python3
3,Tuesday,14,19,36,8.4,8.3,uwsgi,httpd,python3
3,Tuesday,14,19,39,9.0,8.2,uwsgi,python3,httpd
3,Tuesday,14,19,42,8.6,8.2,uwsgi,python3,httpd
3,Tuesday,14,19,45,8.5,8.2,uwsgi,python3,httpd
3,Tuesday,14,19,48,8.3,8.3,uwsgi,python3,httpd
3,Tuesday,14,19,51,8.4,8.2,uwsgi,python3,httpd
3,Tuesday,14,19,54,8.3,8.1,uwsgi,python3,httpd
3,Tuesday,14,19,57,9.3,8.4,uwsgi,python3,httpd
3,Tuesday,14,20,0,10.0,8.2,uwsgi,python3,httpd
3,Tuesday,14,20,3,8.3,8.1,uwsgi,python3,httpd
3,Tuesday,14,20,6,8.9,8.1,uwsgi,python3,httpd
3,Tuesday,14,20,9,9.0,8.1,uwsgi,python3,httpd
3,Tuesday,14,20,12,10.1,8.0,uwsgi,python3,httpd
3,Tuesday,14,20,15,10.6,8.0,uwsgi,python3,httpd
3,Tuesday,14,20,18,9.6,8.2,uwsgi,python3,httpd
3,Tuesday,14,20,21,7.9,8.1,uwsgi,python3,httpd
3,Tuesday,14,20,24,9.1,8.2,uwsgi,python3,httpd
3,Tuesday,14,20,27,8.2,8.1,uwsgi,python3,httpd
3,Tuesday,14,20,30,8.3,8.2,uwsgi,python3,httpd
3,Tuesday,14,20,33,8.4,8.2,uwsgi,python3,httpd
3,Tuesday,14,20,36,8.0,8.2,uwsgi,python3,httpd
3,Tuesday,14,20,39,8.4,8.2,uwsgi,python3,httpd
3,Tuesday,14,20,42,11.1,8.2,uwsgi,python3,httpd
3,Tuesday,14,20,45,11.4,8.1,uwsgi,python3,httpd
3,Tuesday,14,20,48,9.2,8.4,uwsgi,python3,httpd
3,Tuesday,14,20,51,8.8,8.1,uwsgi,python3,httpd
3,Tuesday,14,20,54,10.5,8.2,uwsgi,python3,httpd
3,Tuesday,14,20,57,9.0,8.1,uwsgi,python3,httpd
3,Tuesday,14,21,0,9.8,8.3,uwsgi,python3,httpd
3,Tuesday,14,21,3,22.7,8.1,uwsgi,python3,httpd
3,Tuesday,14,21,6,9.2,8.1,uwsgi,python3,httpd
3,Tuesday,14,21,9,8.1,8.1,uwsgi,python3,httpd
3,Tuesday,14,21,12,9.7,8.0,uwsgi,python3,httpd
3,Tuesday,14,21,15,8.9,8.1,uwsgi,python3,httpd
3,Tuesday,14,21,18,8.0,8.1,uwsgi,python3,httpd
3,Tuesday,14,21,21,24.6,8.2,uwsgi,python3,httpd
3,Tuesday,14,21,24,9.3,8.1,uwsgi,python3,httpd
3,Tuesday,14,21,27,8.3,8.1,uwsgi,python3,httpd
3,Tuesday,14,21,30,10.1,8.2,uwsgi,python3,httpd
3,Tuesday,14,21,33,9.6,8.0,uwsgi,python3,httpd
3,Tuesday,14,21,36,9.1,8.1,uwsgi,python3,httpd
3,Tuesday,14,21,39,7.0,8.1,uwsgi,python3,httpd
3,Tuesday,14,21,42,7.7,8.1,uwsgi,python3,httpd
3,Tuesday,14,21,45,8.3,8.1,uwsgi,python3,httpd
3,Tuesday,14,21,48,8.1,8.1,uwsgi,python3,httpd
3,Tuesday,14,21,51,9.0,8.1,uwsgi,httpd,php
3,Tuesday,14,21,54,8.4,8.0,uwsgi,httpd,php
3,Tuesday,14,21,57,8.2,8.1,uwsgi,httpd,php
3,Tuesday,14,22,0,8.5,8.2,uwsgi,httpd,php
3,Tuesday,14,22,3,8.4,8.1,uwsgi,httpd,php
3,Tuesday,14,22,6,7.5,8.1,uwsgi,httpd,php
3,Tuesday,14,22,9,8.5,8.1,uwsgi,httpd,php
3,Tuesday,14,22,12,7.5,8.1,uwsgi,httpd,php
3,Tuesday,14,22,15,8.8,8.0,uwsgi,httpd,amazon-cloudwatch-agent
3,Tuesday,14,22,18,7.7,8.1,uwsgi,httpd,php
3,Tuesday,14,22,21,8.0,8.0,uwsgi,httpd,php
3,Tuesday,14,22,24,8.1,8.1,uwsgi,httpd,php
3,Tuesday,14,22,27,7.9,8.1,uwsgi,httpd,php
3,Tuesday,14,22,30,9.8,8.2,uwsgi,httpd,php
3,Tuesday,14,22,33,8.4,8.1,uwsgi,httpd,php
3,Tuesday,14,22,36,18.9,8.1,uwsgi,httpd,php
3,Tuesday,14,22,39,9.4,8.1,uwsgi,httpd,php
3,Tuesday,14,22,42,8.4,8.1,uwsgi,httpd,php
3,Tuesday,14,22,45,8.3,8.1,uwsgi,python3,httpd
3,Tuesday,14,22,48,7.8,8.1,uwsgi,python3,httpd
3,Tuesday,14,22,51,8.9,8.1,uwsgi,python3,httpd
3,Tuesday,14,22,54,7.6,8.1,uwsgi,python3,httpd
3,Tuesday,14,22,57,10.3,8.1,uwsgi,python3,httpd
3,Tuesday,14,23,0,16.4,8.7,uwsgi,python3,httpd
3,Tuesday,14,23,3,7.6,9.1,uwsgi,python3,httpd
3,Tuesday,14,23,6,8.5,10.2,uwsgi,python3,httpd
3,Tuesday,14,23,9,9.9,10.9,httpd,uwsgi,python3
3,Tuesday,14,23,12,15.4,12.1,httpd,uwsgi,python3
3,Tuesday,14,23,15,8.9,12.1,httpd,uwsgi,python3
3,Tuesday,14,23,18,7.8,12.4,httpd,uwsgi,python3
3,Tuesday,14,23,21,9.2,12.6,httpd,uwsgi,python3
3,Tuesday,14,23,24,7.6,12.9,httpd,uwsgi,python3
3,Tuesday,14,23,27,8.7,12.6,httpd,uwsgi,python3
3,Tuesday,14,23,30,9.1,12.8,httpd,uwsgi,python3
3,Tuesday,14,23,33,8.1,12.2,httpd,uwsgi,python3
3,Tuesday,14,23,36,7.6,12.2,httpd,uwsgi,python3
3,Tuesday,14,23,39,15.3,12.2,httpd,uwsgi,python3
3,Tuesday,14,23,42,7.6,11.5,httpd,uwsgi,python3
3,Tuesday,14,23,45,9.1,10.9,httpd,uwsgi,python3
3,Tuesday,14,23,48,8.9,10.9,httpd,uwsgi,python3
3,Tuesday,14,23,51,8.2,10.9,httpd,uwsgi,python3
3,Tuesday,14,23,54,7.8,10.8,httpd,uwsgi,python3
3,Tuesday,14,23,57,8.1,10.6,httpd,uwsgi,python3
3,Wednesday,15,0,0,8.5,10.8,httpd,uwsgi,python3
3,Wednesday,15,0,3,8.4,10.6,httpd,uwsgi,python3
3,Wednesday,15,0,6,7.8,10.2,httpd,uwsgi,python3
3,Wednesday,15,0,9,8.5,10.3,httpd,uwsgi,python3
3,Wednesday,15,0,12,7.9,10.3,httpd,uwsgi,python3
3,Wednesday,15,0,15,8.6,10.3,httpd,uwsgi,python3
3,Wednesday,15,0,18,12.9,10.3,httpd,uwsgi,python3
3,Wednesday,15,0,21,8.1,10.3,httpd,uwsgi,python3
3,Wednesday,15,0,24,7.3,10.3,httpd,uwsgi,python3
3,Wednesday,15,0,27,8.8,10.3,httpd,uwsgi,python3
3,Wednesday,15,0,30,8.9,10.4,httpd,uwsgi,python3
3,Wednesday,15,0,33,8.9,10.3,httpd,uwsgi,python3
3,Wednesday,15,0,36,9.7,10.3,httpd,uwsgi,python3
3,Wednesday,15,0,39,9.9,10.3,httpd,uwsgi,python3
3,Wednesday,15,0,42,8.6,10.2,httpd,uwsgi,python3
3,Wednesday,15,0,45,9.2,10.3,httpd,uwsgi,python3
3,Wednesday,15,0,48,8.1,10.3,httpd,uwsgi,python3
3,Wednesday,15,0,51,8.4,10.0,httpd,uwsgi,python3
3,Wednesday,15,0,54,8.1,8.8,httpd,uwsgi,python3
3,Wednesday,15,0,57,8.4,8.7,httpd,uwsgi,python3
3,Wednesday,15,1,0,9.2,8.6,httpd,uwsgi,python3
3,Wednesday,15,1,3,8.6,8.4,httpd,uwsgi,python3
3,Wednesday,15,1,6,20.2,8.5,httpd,uwsgi,python3
3,Wednesday,15,1,9,7.8,8.4,httpd,uwsgi,python3
3,Wednesday,15,1,12,9.6,8.3,httpd,uwsgi,python3
3,Wednesday,15,1,15,8.8,8.4,httpd,uwsgi,python3
3,Wednesday,15,1,18,7.1,8.4,httpd,uwsgi,python3
3,Wednesday,15,1,21,8.1,8.4,httpd,uwsgi,python3
3,Wednesday,15,1,24,8.9,8.4,httpd,uwsgi,python3
3,Wednesday,15,1,27,8.3,8.3,httpd,uwsgi,python3
3,Wednesday,15,1,30,8.7,8.1,uwsgi,python3,httpd
3,Wednesday,15,1,33,8.1,8.1,uwsgi,python3,httpd
3,Wednesday,15,1,36,10.6,8.1,uwsgi,python3,httpd
3,Wednesday,15,1,39,8.7,8.1,uwsgi,python3,httpd
3,Wednesday,15,1,42,7.6,8.1,uwsgi,python3,httpd
3,Wednesday,15,1,45,8.4,8.1,uwsgi,python3,httpd
3,Wednesday,15,1,48,8.7,8.1,uwsgi,python3,httpd
3,Wednesday,15,1,51,8.7,8.1,uwsgi,httpd,php
3,Wednesday,15,1,54,9.8,8.1,uwsgi,httpd,php
3,Wednesday,15,1,57,18.0,8.1,uwsgi,php,httpd
3,Wednesday,15,2,0,7.9,8.3,uwsgi,httpd,php
3,Wednesday,15,2,3,8.5,8.0,uwsgi,httpd,amazon-cloudwatch-agent
3,Wednesday,15,2,6,9.8,8.1,uwsgi,httpd,php
3,Wednesday,15,2,9,8.8,8.1,uwsgi,httpd,php
3,Wednesday,15,2,12,8.4,8.1,uwsgi,httpd,php
3,Wednesday,15,2,15,8.8,8.0,python3,uwsgi,httpd
3,Wednesday,15,2,18,7.8,8.1,uwsgi,httpd,php
3,Wednesday,15,2,21,13.7,8.1,uwsgi,httpd,php
3,Wednesday,15,2,24,17.6,8.1,uwsgi,httpd,php
3,Wednesday,15,2,27,9.0,8.0,uwsgi,httpd,php
3,Wednesday,15,2,30,12.6,8.2,uwsgi,httpd,php
3,Wednesday,15,2,33,8.6,8.0,uwsgi,httpd,php
3,Wednesday,15,2,36,8.5,8.1,uwsgi,httpd,php
3,Wednesday,15,2,39,9.0,8.1,uwsgi,python3,httpd
3,Wednesday,15,2,42,8.9,8.1,uwsgi,python3,httpd
3,Wednesday,15,2,45,9.1,8.0,uwsgi,python3,httpd
3,Wednesday,15,2,48,7.8,8.0,uwsgi,python3,httpd
3,Wednesday,15,2,51,8.4,8.1,uwsgi,python3,httpd
3,Wednesday,15,2,54,19.2,8.1,uwsgi,python3,httpd
3,Wednesday,15,2,57,8.7,8.0,uwsgi,python3,httpd
3,Wednesday,15,3,0,12.8,8.2,uwsgi,python3,httpd
3,Wednesday,15,3,3,8.5,8.0,uwsgi,python3,httpd
3,Wednesday,15,3,6,8.4,8.1,uwsgi,python3,httpd
3,Wednesday,15,3,9,9.7,8.1,uwsgi,python3,httpd
3,Wednesday,15,3,12,9.4,8.4,uwsgi,python3,httpd
3,Wednesday,15,3,15,9.7,8.0,uwsgi,python3,httpd
3,Wednesday,15,3,18,9.2,8.0,uwsgi,python3,httpd
3,Wednesday,15,3,21,10.0,8.1,uwsgi,python3,httpd
3,Wednesday,15,3,24,10.1,8.1,uwsgi,python3,httpd
3,Wednesday,15,3,27,8.9,8.1,uwsgi,python3,httpd
3,Wednesday,15,3,30,11.0,8.3,uwsgi,python3,httpd
3,Wednesday,15,3,33,9.0,8.2,uwsgi,python3,httpd
3,Wednesday,15,3,36,8.9,8.2,uwsgi,python3,httpd
3,Wednesday,15,3,39,8.2,8.1,uwsgi,python3,httpd
3,Wednesday,15,3,42,10.3,8.9,uwsgi,python3,httpd
3,Wednesday,15,3,45,8.0,8.8,uwsgi,python3,httpd
3,Wednesday,15,3,48,23.0,8.2,uwsgi,python3,httpd
3,Wednesday,15,3,51,8.5,8.3,uwsgi,python3,httpd
3,Wednesday,15,3,54,9.9,8.4,uwsgi,python3,httpd
3,Wednesday,15,3,57,13.6,8.4,uwsgi,python3,httpd
3,Wednesday,15,4,0,10.2,8.5,uwsgi,python3,httpd
3,Wednesday,15,4,3,17.1,8.4,uwsgi,python3,httpd
3,Wednesday,15,4,6,10.3,8.4,uwsgi,python3,httpd
3,Wednesday,15,4,9,8.4,8.6,uwsgi,python3,httpd
3,Wednesday,15,4,12,11.2,8.8,uwsgi,python3,httpd
3,Wednesday,15,4,15,9.9,8.4,uwsgi,python3,httpd
3,Wednesday,15,4,18,10.6,8.3,uwsgi,python3,httpd
3,Wednesday,15,4,21,9.1,8.5,uwsgi,python3,httpd
3,Wednesday,15,4,24,9.4,8.9,uwsgi,python3,httpd
3,Wednesday,15,4,27,9.9,9.0,uwsgi,python3,httpd
3,Wednesday,15,4,30,8.9,9.2,uwsgi,python3,httpd
3,Wednesday,15,4,33,9.1,9.3,uwsgi,python3,httpd
3,Wednesday,15,4,36,17.0,8.7,uwsgi,python3,httpd
3,Wednesday,15,4,39,17.3,13.5,php,uwsgi,httpd
3,Wednesday,15,4,42,17.9,16.1,php,uwsgi,httpd
3,Wednesday,15,4,45,26.0,20.6,php,uwsgi,httpd
3,Wednesday,15,4,48,10.7,9.4,uwsgi,httpd,php
3,Wednesday,15,4,51,10.6,9.6,uwsgi,httpd,php
3,Wednesday,15,4,54,16.6,20.5,php,uwsgi,httpd
3,Wednesday,15,4,57,21.8,26.5,python3,php,uwsgi
3,Wednesday,15,5,0,22.8,19.4,php,uwsgi,httpd
3,Wednesday,15,5,3,13.4,10.1,uwsgi,httpd,python3
3,Wednesday,15,5,6,9.8,9.8,uwsgi,python3,httpd
3,Wednesday,15,5,9,16.7,11.6,uwsgi,python3,httpd
3,Wednesday,15,5,12,12.6,9.6,uwsgi,python3,httpd
3,Wednesday,15,5,15,9.6,9.6,uwsgi,python3,httpd
3,Wednesday,15,5,18,24.1,24.6,php,uwsgi,python3
3,Wednesday,15,5,21,17.4,17.3,uwsgi,python3,httpd
3,Wednesday,15,5,24,18.4,9.8,uwsgi,python3,httpd
3,Wednesday,15,5,27,15.0,10.3,uwsgi,python3,httpd
3,Wednesday,15,5,30,18.4,14.5,php,uwsgi,python3
3,Wednesday,15,5,33,14.4,10.9,uwsgi,python3,httpd
3,Wednesday,15,5,36,17.0,10.2,uwsgi,python3,httpd
3,Wednesday,15,5,39,15.9,11.5,php,uwsgi,python3
3,Wednesday,15,5,42,9.5,11.0,uwsgi,python3,httpd
3,Wednesday,15,5,45,10.6,10.3,uwsgi,python3,httpd
3,Wednesday,15,5,48,8.5,10.8,uwsgi,python3,httpd
3,Wednesday,15,5,51,21.5,18.6,php,uwsgi,python3
3,Wednesday,15,5,54,17.6,17.2,php,uwsgi,python3
3,Wednesday,15,5,57,15.4,11.0,php,uwsgi,python3
3,Wednesday,15,6,0,32.2,15.6,uwsgi,python3,httpd
3,Wednesday,15,6,3,16.9,12.3,php,uwsgi,python3
3,Wednesday,15,6,6,30.8,29.3,php,uwsgi,python3
3,Wednesday,15,6,9,28.5,21.6,php,uwsgi,python3
3,Wednesday,15,6,12,21.1,17.8,php,uwsgi,httpd
3,Wednesday,15,6,15,18.3,13.2,php,uwsgi,httpd
3,Wednesday,15,6,18,31.0,11.4,uwsgi,httpd,php
3,Wednesday,15,6,21,23.4,15.3,php,uwsgi,httpd
3,Wednesday,15,6,24,20.9,13.5,php,uwsgi,httpd
3,Wednesday,15,6,27,21.3,19.7,php,uwsgi,python3
3,Wednesday,15,6,30,36.7,15.9,php,uwsgi,python3
3,Wednesday,15,6,33,21.2,12.1,uwsgi,php,python3
3,Wednesday,15,6,36,30.6,24.4,php,uwsgi,python3
3,Wednesday,15,6,39,39.2,28.0,php,uwsgi,python3
3,Wednesday,15,6,42,35.5,20.4,php,uwsgi,python3
3,Wednesday,15,6,45,23.4,16.0,php,uwsgi,python3
3,Wednesday,15,6,48,30.6,26.2,php,uwsgi,python3
3,Wednesday,15,6,51,29.5,21.7,php,uwsgi,python3
3,Wednesday,15,6,54,31.4,19.6,php,uwsgi,python3
3,Wednesday,15,6,57,40.5,34.4,php,uwsgi,python3
3,Wednesday,15,7,0,44.6,35.0,php,uwsgi,python3
3,Wednesday,15,7,3,46.4,43.5,php,uwsgi,python3
3,Wednesday,15,7,6,44.7,38.8,php,uwsgi,python3
3,Wednesday,15,7,9,42.4,35.0,php,uwsgi,python3
3,Wednesday,15,7,12,63.5,55.4,php,uwsgi,python3
3,Wednesday,15,7,15,36.1,31.0,php,uwsgi,python3
3,Wednesday,15,7,18,54.6,46.5,php,uwsgi,python3
3,Wednesday,15,7,21,48.9,40.8,php,uwsgi,httpd
3,Wednesday,15,7,24,39.6,38.8,php,uwsgi,httpd
3,Wednesday,15,7,27,28.9,28.7,php,uwsgi,httpd
3,Wednesday,15,7,30,50.9,36.6,php,uwsgi,httpd
3,Wednesday,15,7,33,45.2,31.6,php,uwsgi,python3
3,Wednesday,15,7,36,44.8,33.2,php,uwsgi,python3
3,Wednesday,15,7,39,54.2,36.3,php,uwsgi,python3
3,Wednesday,15,7,42,72.1,37.0,php,uwsgi,python3
3,Wednesday,15,7,45,25.2,21.8,php,uwsgi,python3
3,Wednesday,15,7,48,38.5,19.9,php,uwsgi,python3
3,Wednesday,15,7,51,55.6,26.6,php,uwsgi,python3
3,Wednesday,15,7,54,42.5,20.5,php,uwsgi,python3
3,Wednesday,15,7,57,36.3,19.0,php,uwsgi,python3
3,Wednesday,15,8,0,42.1,27.0,php,uwsgi,python3
3,Wednesday,15,8,3,23.7,16.1,php,uwsgi,python3
3,Wednesday,15,8,6,46.5,22.2,php,uwsgi,python3
3,Wednesday,15,8,9,37.4,31.2,php,uwsgi,python3
3,Wednesday,15,8,12,41.4,34.6,php,uwsgi,httpd
3,Wednesday,15,8,15,36.7,32.3,php,uwsgi,httpd
3,Wednesday,15,8,18,24.1,27.8,php,uwsgi,httpd
3,Wednesday,15,8,21,48.5,31.7,php,uwsgi,httpd
3,Wednesday,15,8,24,74.0,50.6,php,httpd,uwsgi
3,Wednesday,15,8,27,63.2,43.2,php,uwsgi,python3
3,Wednesday,15,8,30,37.9,37.3,php,uwsgi,python3
3,Wednesday,15,8,33,28.0,27.0,php,uwsgi,python3
3,Wednesday,15,8,36,29.5,26.4,php,uwsgi,python3
3,Wednesday,15,8,39,35.1,28.7,php,uwsgi,python3
3,Wednesday,15,8,42,33.4,31.3,php,uwsgi,python3
3,Wednesday,15,8,45,18.6,23.2,php,uwsgi,python3
3,Wednesday,15,8,48,32.2,37.7,php,uwsgi,python3
3,Wednesday,15,8,51,38.1,28.7,php,uwsgi,python3
3,Wednesday,15,8,54,23.8,28.0,php,uwsgi,python3
3,Wednesday,15,8,57,22.0,33.0,php,uwsgi,python3
3,Wednesday,15,9,0,43.8,35.4,php,uwsgi,python3
3,Wednesday,15,9,3,37.6,28.1,php,uwsgi,python3
3,Wednesday,15,9,6,53.8,44.9,php,uwsgi,python3
3,Wednesday,15,9,9,45.7,49.8,php,uwsgi,python3
3,Wednesday,15,9,12,43.0,44.8,php,uwsgi,httpd
3,Wednesday,15,9,15,55.5,48.2,php,uwsgi,httpd
3,Wednesday,15,9,18,45.2,38.9,php,uwsgi,httpd
3,Wednesday,15,9,21,31.7,37.8,php,uwsgi,httpd
3,Wednesday,15,9,24,50.1,39.7,php,uwsgi,httpd
3,Wednesday,15,9,27,45.7,37.5,php,uwsgi,python3
3,Wednesday,15,9,30,44.8,25.7,uwsgi,python3,httpd
3,Wednesday,15,9,33,55.0,51.6,php,uwsgi,python3
3,Wednesday,15,9,36,31.7,30.0,php,uwsgi,python3
3,Wednesday,15,9,39,37.3,35.8,php,uwsgi,python3
3,Wednesday,15,9,42,23.7,27.7,php,uwsgi,python3
3,Wednesday,15,9,45,39.5,30.2,php,uwsgi,python3
3,Wednesday,15,9,48,44.5,38.4,php,uwsgi,python3
3,Wednesday,15,9,51,28.8,31.5,php,uwsgi,python3
3,Wednesday,15,9,54,28.8,24.8,php,uwsgi,python3
3,Wednesday,15,9,57,42.3,40.1,php,uwsgi,python3
3,Wednesday,15,10,0,51.1,41.5,php,uwsgi,python3
3,Wednesday,15,10,3,53.3,26.9,uwsgi,python3,httpd
3,Wednesday,15,10,6,32.8,29.4,php,uwsgi,python3
